sentence_id	sentence
289798	彼女は奴隷制終了のちょうど一世代後に生まれました。時は道に車もなく、そらに飛行機もなく時代です。その時彼女のよう人は二つの理由で投票できませんでした。つまり、彼女が女性であったことと彼女の肌の色からです。
289802	彼女は奴隷制終了のちょうど一世代後に生まれました。時は道に車もなく、そらに飛行機もなく時代です。その時彼女のような人は二つの理由で投票できませんでした。つまり、彼女が女性であっましたことと彼女の肌の色からです。
289804	彼女は奴隷制終了のちょうど一世代後に生まれた。時は道に車もなく、そらに飛行機もなく時代です。その時彼女のような人は二つの理由で投票できませんでした。つまり、彼女が女性であったことと彼女の肌の色からです。
289838	今日は早く宿題を終えた。
289843	いらっしゃい。
289965	あなたの羽根を千切りを棄ててしまいましょう。
290031	これはなんてありますか。
290033	これはなんてござるか。
290050	彼岸花、千年咲き、千年落ち、花と叶ずっと合えなく、情は因果に関系がなし、生死は縁で予め定めにられている。
290077	私たちは今まであまりにも長いこと、あれはできないこれはできないとと言われてきました。可能性を疑うよう、シニカルに恐れを抱いて疑うように言われ続けてきました。けれども私たちは今夜、アメリカに答えをもらったおかげで、手を伸ばすことができたのです。歴史を自分たちの手に握るため。より良い日々への希望に向けて、自分たちの手で歴史を変えるために。
290079	私たちは今まであまりにも長いこと、あれはできないこれはできないと言われてきましたた。可能性を疑うよう、シニカルに恐れを抱いて疑うように言われ続けてきました。けれども私たちは今夜、アメリカに答えをもらったおかげで、手を伸ばすことができたのです。歴史を自分たちの手に握るため。より良い日々への希望に向けて、自分たちの手で歴史を変えるために。
290090	先ほど少し前に、マケイン上院議員から実に丁重な電話をいただきました。マケイン議員はこの選挙戦を長く、激しく戦ってきた。しかし議員はそのずっと前から、愛するこの国のために、もっと長くもっと激しく戦っました人です。マケイン氏がこの国のために払ったすさまじい犠牲のほどを、私たちのほとんどは想像すらできない。勇敢で、わが身を忘れて国に献身するジョン・マケインというリーダーがこれまで国のために尽くし、働いてくれたおかげで、私たちの世界はより良いところになりました。
290095	これまでのこの旅路を共にしてくれたパートナーに感謝したい。彼は心を尽くして戦い、（ペンシルベニア州）スクラントンの街で一緒に育った人たちのために語ってきた。デラウェアの自宅に電車で帰るを際、一緒に乗り合わせる人たちのために戦ってきた。アメリカの次期副大統領ジョー・バイデンに、私は感謝したい。
290097	これまでのこの旅路を共にしてくれたパートナーに感謝したい。彼は心を尽くして戦い、（ペンシルベニア州）スクラントンの街で一緒に育った人たちのために語てきた。デラウェアの自宅に電車で帰る際、一緒に乗り合わせる人たちのために戦ってきた。アメリカの次期副大統領ジョー・バイデンに、私は感謝したい。
290103	サーシャとマリーア。君たちにはちょっと想像もつかないほど、お父さんは君たちを愛しているよ。君たちふたりもがんばったたから、約束した通り、ホワイトハウスには、新しく飼う子犬を一緒に連れて行けるよ。
290104	サーシャとマリーア。君たちにはちょっと想像もつかないほど、お父さんは君たちを愛しているよ。君たちふたりもがんばったから、約束した通り、ホワイトハウスには、新しく飼うを子犬を一緒に連れて行けるよ。
290125	そして戦略責任者のデビッド・アクセルロッドに。最初からいついかなるときもずっと一緒に歩いてくれた彼に、感謝したい。このために集められた、政治史上最高のチームに。この結果はみなさんのおかげです。この結果を生み出すために、みなさんはたくさんのことを犠牲にしてきた。私はみなさんにいつまでも感謝し続け。
290130	アメリカは、あらゆることが可能な国です。それを未だに疑う人がいるなら、今夜がその人たちへの答えです。建国の父たちの夢がこの時代にまだ生き続けでいるかを疑い、この国の民主主義の力を未だに疑う人がいるなら、今晩こそがその人たちへの答えです。
290159	若者は無気力だという神話を拒絶した若者たちが、給料の少ない、そして睡眠時間のもっと少ない仕事に自分を捧げるため、家と家族から離れで参加してくれた。だからこの選挙戦はますます力をつけたのです。
290173	それに、みなさんがこの選挙に参加したのは、ただ勝つためではないと分かってい。ただ私のために参加したわけでもないことも、分かっています。今晩みんなでこうやって祝いながらも、私たちは承知しているからです。明日から私たちは、この時代最大の課題に、次々と取り組まなくてはならない。ふたつの戦争。危機にさらされる惑星。100年来で最悪の金融危機。
290203	けれども私たちがどういう挑戦に直面しているのか、私はいつも必ずみなさんに正直に話し。私は必ず、皆さんの声に耳を傾けます。意見が食い違うときは、特にじっくりと。そして何よりも私は皆さんに、この国の再建に参加するようお願いします。国を建て直すとき、アメリカでは過去221年間、いつも必ず同じようにやってきた。ささくれたタコだらけの手で、ブロックを一枚一枚積み上げ、レンガを一枚一枚積み上げてきたのです。
290215	今回の金融危機から得たほかでもない教訓というのは、メーン・ストリート（普通の町の中央通り）が苦しんでいるのにウォール・ストリートだけ栄えるなど、そんなことがあってはならないということ。それを忘れずでいましょう。
290224	この国の私たちは、ひとつの国として、ひとつの国民として、共に栄え、共に苦しむのです。この国の政治をあまりにも長いこと毒で満たしてきたた、相変わらずの党派対立やくだらない諍いや未熟さに再び落ちてしまわないよう、その誘惑と戦いましょう。
290237	そして私がまだ支持を得られていない皆さんにも申し上げたい。今夜は皆さんの票を得られなかったたかもしれませんが、私には、皆さんの声も聞こえています。私は、皆さんの助けが必要なのです。私はみなさんの大統領にも、なるつもりです。
290239	そして私がまだ支持を得られていない皆さんにも申し上げたい。今夜は皆さんの票を得られなかったかもしれませんが、私には、皆さんの声も聞こえています。私は、皆さんの助けが必要なのです。私はみなさんの大統領にも、なるをつもりです。
290242	そして私がまだ支持を得られていない皆さんにも申し上げたい。今夜は皆さんの票を得られなかったかもしれんが、私には、皆さんの声も聞こえています。私は、皆さんの助けが必要なのです。私はみなさんの大統領にも、なるつもりです。
290248	この国から遠く離れたところで今夜を見つめているみなさん。外国の議会や宮殿で見ているみなさん、忘れ去られた世界の片隅でひとつのラジオの周りに身を寄せ合ているみなさん、私たちの物語はそれぞれ異なります。けれども私たちはみな、ひとつの運命を共有しているのです。アメリカのリーダーシップはもうすぐ、新たな夜明けを迎えます。
290253	平和と安全を求める人たちにお伝えします。私たちはみなさんを支援します。そしてアメリカと言う希望の灯はかつてのように輝いているのかと、それを疑っていたたすべての人たちに告げます。私たちは今夜この夜、再び証明しました。この国の力とは、もてる武器の威力からくるのでもなく、もてる富の巨大さからくるのでもない。この国の力とは、民主主義、自由、機会、そして不屈の希望という私たちの理想がおのずと内包する、その揺るぎない力を源にしているのだと。
290255	平和と安全を求める人たちにお伝えします。私たちはみなさんを支援します。そしてアメリカと言う希望の灯はかつてのように輝いでいるのかと、それを疑っていたすべての人たちに告げます。私たちは今夜この夜、再び証明しました。この国の力とは、もてる武器の威力からくるのでもなく、もてる富の巨大さからくるのでもない。この国の力とは、民主主義、自由、機会、そして不屈の希望という私たちの理想がおのずと内包する、その揺るぎない力を源にしているのだと。
290259	それこそが、アメリカと言う国の素晴らしさです。アメリカは変われるという、まさにそれこそが。私たちのこの連邦は、まだまださらに完璧に近づくことができる。私たちがこれまで達成しできたことを見れば、これから先さらに何ができるか、何をしなくてはならないかについて、希望を抱くことができるのです。
290262	今回の選挙には色々な「史上初」があり、これから何世代にもわたって語り継がれるいろいろ物語がありました。けれども私が今夜なによりも思い出すのは、アトランタで投票したひとりの女性の物語です。彼女はほかの何百万という人たちと同様に、この選挙に自分の声を反映させようと行列に並びました。ただ１つだけ、ほかの人と違うことがあります。アン・ニクソン・クーパーさんは106歳なのです。
290263	今回の選挙には色々な「史上初」があり、これから何世代にもわたって語り継がれるいろいろな物語がありましたた。けれども私が今夜なによりも思い出すのは、アトランタで投票したひとりの女性の物語です。彼女はほかの何百万という人たちと同様に、この選挙に自分の声を反映させようと行列に並びました。ただ１つだけ、ほかの人と違うことがあります。アン・ニクソン・クーパーさんは106歳なのです。
290264	今回の選挙には色々な「史上初」があり、これから何世代にもわたって語り継がれるいろいろな物語がありました。けれども私が今夜なによりも思い出すのは、アトランタで投票したひとりの女性の物語です。彼女はほかの何百万というを人たちと同様に、この選挙に自分の声を反映させようと行列に並びました。ただ１つだけ、ほかの人と違うことがあります。アン・ニクソン・クーパーさんは106歳なのです。
290265	今回の選挙には色々な「史上初」があり、これから何世代にもわたって語り継がれるいろいろな物語がありました。けれども私が今夜なによりも思い出すのは、アトランタで投票したひとりの女性の物語だです。彼女はほかの何百万という人たちと同様に、この選挙に自分の声を反映させようと行列に並びました。ただ１つだけ、ほかの人と違うことがあります。アン・ニクソン・クーパーさんは106歳なのです。
290266	今回の選挙には色々な「史上初」があり、これから何世代にもわたって語り継がれるいろいろな物語がありた。けれども私が今夜なによりも思い出すのは、アトランタで投票したひとりの女性の物語です。彼女はほかの何百万という人たちと同様に、この選挙に自分の声を反映させようと行列に並びました。ただ１つだけ、ほかの人と違うことがあります。アン・ニクソン・クーパーさんは106歳なのです。
290268	奴隷制が終ってから一世代後に、彼女は生まれました。道路を走る自動車もなければ、空を飛ぶ飛行機もなかった時代です。その時代、彼女のよう人はふたつの理由から投票できなかった。女性だから。そして皮膚の色ゆえに。
290272	奴隷制が終ってから一世代後に、彼女は生まれた。道路を走る自動車もなければ、空を飛ぶ飛行機もなかった時代です。その時代、彼女のような人はふたつの理由から投票できなかった。女性だから。そして皮膚の色ゆえに。
290275	さらに私は今晩、アメリカで生きた100年以上の間にクーパーさんが目にした、ありとあらゆる出来事を思っています。心を破られるほどの悲しみ、そして希望。困難と、そして進歩。そんなことはできないと言われ続けたこと。にもかかわらず、ひたむきに前進しを続けた人たちのこと。あのいかにもアメリカ的な信条を掲げて。Yes we can。私たちにはできる、と。
290277	さらに私は今晩、アメリカで生きた100年以上の間にクーパーさんが目にした、ありとあらゆる出来事を思っています。心を破られるほどの悲しみ、そして希望。困難と、そして進歩。そんなことはできないと言われ続けましたこと。にもかかわらず、ひたむきに前進し続けた人たちのこと。あのいかにもアメリカ的な信条を掲げて。Yes we can。私たちにはできる、と。
290278	女性は沈黙させられ、女性の希望は否定されていた時代であって、クーパーさんは生き続け、女性が立ち上がり、声を上げ、そしてついに投票権に手を伸ばすのを目撃したのです。Yes we can。私たちにはできるのです。
290281	女性は沈黙させられ、女性の希望は否定されていた時代にあって、クーパーさんは生きを続け、女性が立ち上がり、声を上げ、そしてついに投票権に手を伸ばすのを目撃したのです。Yes we can。私たちにはできるのです。
290286	アメリカの大草原に絶望が吹き荒れ、大恐慌が国を覆ったとき、クーパーさんは「新しい契約（ニュー・ディール）」と新しい仕事と新しく共有する目的意識によっで、国全体が恐怖そのものを克服する様を目撃しました。Yes we can。私たちにはできるのです。
290287	アメリカの大草原に絶望が吹き荒れ、大恐慌が国を覆ったとき、クーパーさんは「新しい契約（ニュー・ディール）」と新しい仕事と新しく共有する目的意識によて、国全体が恐怖そのものを克服する様を目撃しました。Yes we can。私たちにはできるのです。
290290	この国の湾に爆弾が落下し、独裁が世界を支配しようとしたとき、時の国民が立ち上がり、偉業を達成し、そして民主主義を救うのをクーパーさんは見でいました。Yes we can。私たちにはできるのです。
290291	この国の湾に爆弾が落下し、独裁が世界を支配しようとしたとき、時の国民が立ち上がり、偉業を達成し、そして民主主義を救うのをクーパーさんは見ていた。Yes we can。私たちにはできるのです。
290294	クーパーさんは（人種隔離政策が行われていたアラバマ州）モンゴメリでバスが黒人を差別するのを知り、（同州）バーミングハムで警官が消火ホースの水でもって黒人を抑圧するのを知り、（流血のデモ行進が行われた同州）セルマの橋を知り、そしてアトランタからやってきた牧師と時代を共有した。アトランタからやってきたその牧師は人々に「We shall overcome（私たちは克服する）」と語った。Yes we can。私たちにはできるのです。
290304	そして今年、この選挙で、彼女は指でスクリーンに触れ、そして投票したのです。なぜならアメリカで106年生きてきて、幸せな時代も暗い暗い時代もこのアメリカでずっと生きてきて、クーパーさんは知っているからです。このアメリカと言うを国が、どれほど変われる国なのか。
290305	そして今年、この選挙で、彼女は指でスクリーンに触れ、そして投票したのです。なぜならアメリカで106年生きできて、幸せな時代も暗い暗い時代もこのアメリカでずっと生きてきて、クーパーさんは知っているからです。このアメリカと言う国が、どれほど変われる国なのか。
290310	そして今年、この選挙で、彼女は指でスクリーンに触れ、そして投票したのです。なぜならアメリカで106年生きできて、幸せな時代も暗い暗い時代もこのアメリカでずっと生きてきて、クーパーさんは知っているからです。このアメリカと言う国が、どれほど変われる国なのか。Yes we can。
290315	アメリカよ、私たちはこんなにも遠くまで歩んできました。こんなにもたくさんのことを見てきました。しかしまだまだ、やらなくてはならありませんことはたくさんあります。だから今夜この夜、改めて自分に問いかけましょう。もしも自分の子供たちが次の世紀を目にするまで生きられたとしたら。もしも私の娘たちが幸運にも、アン・ニクソン・クーパーさんと同じくらい長く生きられたとしたら。娘たちは何を見るのでしょう？　私たちはそれまでにどれだけ進歩できるのでしょうか？
290316	アメリカよ、私たちはこんなにも遠くまで歩んできた。こんなにもたくさんのことを見てきました。しかしまだまだ、やらなくてはならないことはたくさんあります。だから今夜この夜、改めて自分に問いかけましょう。もしも自分の子供たちが次の世紀を目にするまで生きられたとしたら。もしも私の娘たちが幸運にも、アン・ニクソン・クーパーさんと同じくらい長く生きられたとしたら。娘たちは何を見るのでしょう？　私たちはそれまでにどれだけ進歩できるのでしょうか？
290317	その問いかけに答えるチャンスを今、私たちは手にしました。今この時こそが、私たちの瞬間です。今この時にこそ、私たちは人々がまた仕事につけるようにしなくてはなりません。子供たちのために、チャンスの扉を開かなくてはなりません。繁栄を取り戻し、平和を推進しなくてはなりません。今この時にこそ、アメリカの夢を取り戻し、基本的な真理を再確認しなくてはなりません。大勢の中であって、私たちはひとつなのだと。息をし続ける限り、私たちは希望をもち続けるのだと。そして疑り深く悲観し否定する声に対しては、そんなことできないという人たちに対しては、ひとつ国民の魂を端的に象徴するあの不朽の信条でもって、必ずやこう答えましょう。
290319	その問いかけに答えるチャンスを今、私たちは手にしました。今この時こそが、私たちの瞬間です。今この時にこそ、私たちは人々がまた仕事につけるようにしなくてはなりません。子供たちのために、チャンスの扉を開かなくてはなりません。繁栄を取り戻し、平和を推進しなくてはなりません。今この時にこそ、アメリカの夢を取り戻し、基本的な真理を再確認しなくてはなりません。大勢の中にあって、私たちはひとつなのだと。息をし続ける限り、私たちは希望をもち続けるのだと。そして疑り深くな悲観し否定する声に対しては、そんなことできないという人たちに対しては、ひとつ国民の魂を端的に象徴するあの不朽の信条でもって、必ずやこう答えましょう。
290335	貴船は京都である。
290406	電車で出発しました。
290447	理解はしてけど納得はできません。
290470	とっても寒かっただよ！
290581	彼ががあっと言う間に飛び出しました。
290583	彼があっと言う間に飛び出した。
290618	もし何通でっていうなら数えでもいいよ。
290625	キリルと申し、初めまして！
290637	今日なしを得る事を明日まで延ばすな。
290676	医療行為によりを患者が死亡している場合、その医療行為に過失があれば、過失の程度を問わず、直ちに「異状死」に法的に該当しない。
290740	メンヘラ臭いのはスルーすればいいのになんてみんなレスつけてんの？
290748	先日母と二人で海外旅行に行ってきた。
290762	ダロウェイ夫人は、私が花を買ってくるわ、言った。
290844	主よ。あなたは、みことばのとおりに、あなたのしもべに良くしてくださいた。
290894	彼女のお母さんは彼女に新しいドレスを作ってあげた。
290923	トムは「詰めてくれ」言って強引に割り込んで座った。
290934	語りをえないことについては、沈黙するほかない。
291018	俗説で「玉レタスを4分の1程度食べると眠くなる」言われ、韓国では仕事前のドライバーが食べてはいけない食べ物として知られている。
291021	クリームは、脂肪とたんぱく質が濃縮した濃厚で、白色や薄な黄色の液体。
291054	天才とは、彼らの世紀を照らしで光輝くべく運命づけられた流星である。
291060	神よ、私に貞潔さと堅固さをおあたえをください。ですが、いますぐにではなく。
291073	神は無限の球である。その中心は到るところであり、その円周はどこにもない。
291139	公園で酔っ払いが騒いでいると近隣住民から通報があり、警察官が駆けつけたところ、泥酔しを全裸になった草彅が一人でいた。
291193	予想に反して楽に勝てたね。
291214	彼女に留守を頼んで外出した。
291258	もちろん、実際に「はやぶさ」が太陽に近づいているわけではなく、図のように地球から見て太陽の反対側に位置するだけですが、このよう現象を「合」と呼びます。
291269	北朝鮮が６か国協議の合意に基づき核開発計画を申告した２６日、米国が「テロ支援国」の指定解除手続きに入っましたことで、拉致被害者の家族らには「拉致問題が置き去りにされるのでは」という不安が広がった。
291302	ヌテラは日本のなかでなじみが薄いが、アメリカやヨーロッパなどでは人気のあるスプレッドであり、スーパーマーケットや食料品店には、大小さまざまなサイズの瓶が並んでいる光景が見にられる。
291321	日本単独はできないことも韓国と一緒に共同でやればできるかもしれない、という可能性はあると思います。
291322	日本単独ではできないことも韓国と一緒に共同でやればできるかもしれない、という可能性はあると思い。
291325	シチリア島にある5世紀頃ローマ帝国時代のモザイクには、ビキニに似たた服で運動する女性が描かれている。
291329	ジョーダンに留守を頼んで外出した。
291444	急いては事ををし損ずる。
291489	ローマ時代に吹きをガラスの技法が開発されるとガラスが飛躍的な発展を遂げました。
291490	ローマ時代に吹きガラスの技法が開発されるとガラスが飛躍的な発展を遂げた。
291519	主人は晩酌が楽しみなので、発泡酒を６缶以上は空けていますし、日本酒の燗が５本も６本も空いていて、たまに休肝日ということで飲まない日もあるのですが２日以上続いましたことはありません。
291533	サンタクロースは庭で立っていた。
291573	映画 「ノートルダムのせむし男」は題名変更され、今は「ノートルダムの鐘」言われます。
291577	ロンパリという言葉は眼がちゃんと前を向かず、左右別の方向を向いているために、まるでロンドンとパリを見ているようだということでロンパリと言われるそうだです。
291647	日本人はなんてそんなにビアンとかバイとかに偏見を持つのですか？
291665	「女も肉も腐りがけがが美味い」と課長はいきなり言いだした。
291681	風が怖い音がします、幽霊がみたいだ。
291816	マザー・テレサは老人たちを献身的に介抱した。
291834	三匹は老人を助けようとして、さるは得意の木登りで木の実や果物を集め、 きつねは川から魚を獲り、老人の所に運びた。
291838	兎は得意なことは何もなかったのですが、 献身的に老人を介抱した。
291844	気晴らしを求める王女の意欲はとどまるところを知りませんでした。そのため、私たちはそうした気晴らしに、それをいっそう刺激的なものにしうる新た調味料を加えることばかりを考えていました。
291847	気晴らしを求める王女の意欲はとどまるところを知りませんでした。そのため、私たちはそうした気晴らしに、それをいっそう刺激的なものにしうる新たな調味料を加えることばかりを考えでいました。
291901	キムと言う友達が、時々、たいへん肛門出血があるんだ。
291989	リさんが怪我されたため、スターズの戦力がだいぶ低下した。
292044	だが，わたしたちが彼らをつまずかせることがないように，海に行って，つり針を投げ，最初に釣れた魚を取りをなさい。その口を開くと，一枚のスタテル硬貨1スタテルは4アッチカ，2アレクサンドリア・ドラクマ，または1ユダヤ・シェケルに相当する銀貨。半シェケル神殿税2人分をまかなうのにちょうど足りる。を見つけるだろう。それを取って，わたしとあなたの分として彼らに与えなさい」。
292080	先生はいつも「我欲を捨てれば幸福になれる」言いました。
292091	私は田舎で生まれ育ちた。
292194	今朝、ちょっと妻といさかいをした。僕は大したことではないと思ったが、今晩の様子を見ると妻は傷ついていたと思います。
292235	アメリカで、ファストフードの消費量が１９７７年から１９９５年にかけて３倍に増えた。
292285	「約束するよ！」言いたい時に、「Ｙｏｕ　ｈａｖｅ　ｍｙ　ｗｏｒｄ」と言えば、よりネイティブっぽくなります。
292290	突然長女が「飴がほしい」言い出しました。
292292	急に長女が「飴がほしい」と声を上げた。
292310	『何だこりゃ？』って思わず言いたくなるよう変な車でした。
292318	思い切って「妊娠してるの」と告げると彼は「俺の子だと言うのか？」言った。
292325	彼は必ず最後に「冗談ですよ」言います。
292339	下手に「恋人いるの？」聞いたら「なんで聞くの？」とか言われて警戒されてしまいます。
292340	下手に「恋人いるの？」と聞いたら「なんて聞くの？」とか言われて警戒されてしまいます。
292353	「妊娠した」って打ち明けたら、「俺の子ってことか」言われた。
292363	道路混雑のせいで私は遅れた。
292372	私はせっかく社まで登ったのだから、絵馬を納めた。
292401	"燕魚,　つまり""Platax Teira""、　は最近ハワイの近くに見られた。"
292433	彼はわが社の代表として会議に参加した。
292505	ロッテリアは、最大10段までチーズバーガーを積み上げることのできる驚異の「タワーチーズバーガー」展開していた。
292509	長吉は同じようなその冬の今年と去年、去年とその前年、それからそれと幾年も溯って何心なく考えて見ると、人は成長するに従っていかに幸福を失って行くものかを明かに経験したた。
292524	私は汚い犬が庭に入ったのを見た。
292551	ボスでもラスボスでも『にげる』は必ず成功しのでピンチになったらにげましょう♪
292553	彼はその店へ閉店間際で行った。
292557	長吉は人間というものは年を取ると、若い時分に経験した若いものしか知らない煩悶不安をばけろりと忘れてしまって、次の時代に生れて来る若いものの身の上を極めて無頓着に訓戒批評する事のできる便利性質を持っているものだ、年を取ったものと若いものの間には到底一致されない懸隔のある事をつくづく感じた。
292564	気が付くと、手先や肱のあたりに毛を生じているらしい。少し明るくなってから、谷川に臨んで姿を映して見ると、既に虎となっていたた。
292601	ぽかんと花を眺めながら、人間も、本当によいところがある、思った。花の美しさを見つけたのは、人間だし、花を愛するのも人間だもの。
292603	「鏡や、鏡、壁にかかっている鏡よ。 国じゅうで、だれがいちばんうつくしいか、いっておくれ。」 　すると、鏡はいつもこう答えていましたた。 「女王さま、あなたこそ、お国でいちばんうつくしい。」
292606	「鏡や、鏡、壁にかかっている鏡よ。 国じゅうで、だれがいちばんうつくしいか、いっておくれ。」 　すると、鏡はいつもこう答えていました。 「女王さま、あなたこそ、お国でいちばんうつくしいだ。」
292632	インド東部で１９日未明、特急列車が駅で停車していた別の列車に追突し、これまでに４９人が死亡した。
292696	ダイアログボックスを閉じるには、ウィンドウの右上である Ｘ ボタンをクリックする必要があります。
292793	新幹線がごうごう音たてで通り過ぎた。
292822	彼女は「彼はハンサムです」言いました。
292962	人形のおなかの横であるねじをまくと、腕を回してでんぐり返しをしながら前に進みます。
292965	人形のおなかの横にあるねじをまくと、腕を回しででんぐり返しをしながら前に進みます。
293108	もし私が君をこわがらせたいと思ってなら、数週間前に見た夢のことを話してたよ。
293139	こちらをお宅にお届けをするよう、母から言い付かってまいりました。
293153	あのシャツはアイロンががけが必要です。
293229	外務省では、今後の日本における外国人の受入れを政策や社会統合のあり方についての議論が続いていた。
293304	首相が両国間の貿易協定に調印した。
293328	すでに２０人以上の人がそこに座っていた。
293366	鈴木さんはフランスへ行く前にフランス語を勉強した。
293454	この世界は、あなたたちの住む世界から遥か３億光年離れた位置であります。
293496	ガンの末期にあった彼は、輸血をきっぱりと拒絶したためにニューヨーク市のあるを退役軍人の病院から三度追い出されました。
293509	うちのバカ息子ときなら、大学を卒業しても就職しないでパチンコばかりしている。
293527	下書きが終ったら、つけをペンでペン入れをします。
293532	私はその本を図書館に返却した。
293571	だっなら、なんの問題もないじゃないですか。
293589	全然変だと思わないと言ってた。
293592	全然変だと思わないって言ってた。
293628	トムさんはあたしに昨日の朝九時に電話をした。
293636	田中さんは、十分トレーニングをしました。
293639	かのじょの声は十分に聞こえた。
293662	里さんは岩の上に立っていた。
293682	お家で帰りたいです。
293912	エスペラントの勉強を始めた。
293956	病院における感染制御策を実践する上で、消毒薬の有効活用は重要課題です。
293981	探していたものは目の前であった。
294097	犬は死にをかけている。
294151	天国にいらつしやる基督様。どうか私を御守り下さい。
294221	その頃は自転車の流行り出した始めで、下手素人がそこでも此処でも人を轢いたり、塀を突き破ったりした。
294291	私の妻が、貧乏の最中、子供を産んで、寝ている時、私が、幾日か、飯菜を作って、その料理の種類の豊富さと味のよさとに、びっくりさせましたものである。
294329	上着を着なさいそうないと風邪をひくよ。
294360	僕は、僕の母の胎内にいるとき、お臍の穴から、僕の生れる家の中を、覗いてみて、 「こいつは、いけねえ」 　と、思ったた。
294395	日本に２年住んでいたが、今はカリフォルニアに住んでいます。
294400	彼はいたずら少年です。
294430	おかしくなさそうでいて、どことなくおかしい気がし・・・。
294477	僕は、どんな難局に立ても、この女を女優に仕立てあげようという熱心が出ていた。
294500	僕が昼飯を喰っている時、吉弥は僕のところへやって来て、飯の給仕をしてくれながら太い指にきらめいている宝石入りの指輪を嬉しそうにいじくっていたた。
294504	かげでは、二人して僕のことを迂濶な奴、頓馬奴、助平な奴などあざ笑っているのかも知れないと、僕は非常に不愉快を感じた。
294510	一体、わが国の婦人は、外国婦人などと違い、子供を持つと、その精魂をその方にばかり傾けて、亭主というものに対しては、ただ義理的に操ばかりを守っていならいいという考えのものが多い。
294512	一体、わが国の婦人は、外国婦人などと違い、子供を持つと、その精魂をその方にばかり傾けで、亭主というものに対しては、ただ義理的に操ばかりを守っていたらいいという考えのものが多い。
294521	私たちは皆さんを愛しているから、そしてサイトを改善するために、タトエバの管理を行っています。わかりましたたか？私たちは君たちを愛してるね？
294524	私たちは皆さんを愛しているから、そしてサイトを改善するために、タトエバの管理を行ってい。わかりましたか？私たちは君たちを愛してるね？
294527	人工内耳は技術的に巧妙機器です。
294553	岳人が頂上を目指した。
294577	これは二千年であった。
294790	最近では、「この辺で失礼します」という言葉は随分丁寧表現になってしまいましたね。
294824	母は人からしばしば「酒を飲みすぎないように」言われます。
294840	何か拭いがたいひけ目を持った少年が、自分はひそかに選ばれた者だ、考えるのは、当然ではあるまいか。
294888	ヨーロッパでの奴隷制度の廃止は、やがてアメリカにも波及した。
294892	ここのリンゴは腐りを初めていた。
294915	母は夥しい喀血をして死にた。
294922	彼女は糸を針穴に通しで素早く綻びを縫い合わせました。
294923	彼女は糸を針穴に通して素早く綻びを縫い合わせた。
294929	犬は私のくつを食べた。
294943	彼女は「さようなら」言った。
295019	ピノキオは「ぼくの鼻が伸びてる。」言う。
295027	中松は自分の頓馬な質問に苦笑いした。
295135	多くの人々が首を長くして待っていたショッピング・フェスティバルが、今日開催され。このため治安部隊は、来場者の安全を守る対策が万全である事を確認しました。
295143	彼女は膳の上のものを酔った手つきで掴み散らした。
295168	保健省は今日、心臓への副作用に関する問題のために、子供向けの薬の流通を停止し、回収することを発表した。これを受けて政府は、この薬の輸入販売禁止を決定しました。
295185	黒い髪の綺麗な女の子が公園にいた。
295323	のび太君は、人の幸せを願い、 人の不幸を悲しむことができる青年だ。 それは、人間にとて最も大切なこと。 きっと君を幸せにしてくれるよ。
295353	パブロとマリアはここに居た。
295364	私は１９７２年に生まれた。
295366	すべて人は、人種、皮膚の色、性、言語、宗教、政治上その他の意見、国民的若しくは社会的出身、財産、門地その他の地位又はこれにに類するいかなる事由による差別をも受けることなく、この宣言に掲げるすべての権利と自由とを享有することができる。
295368	さらに、個人の属する国又は地域が独立国であると、信託統治地域であると、非自治地域であると、又は他のなんらかの主権制限の下であるとを問わず、その国又は地域の政治上、管轄上又は国際上の地位に基づくいかなる差別もしてはならない。
295371	さらに、個人の属する国又は地域が独立国であると、信託統治地域であると、非自治地域であると、又は他のなんらかの主権制限の下にあるとを問わず、その国又は地域の政治上、管轄上又は国際上の地位に基づくいかなる差別もしではならない。
295372	さらに、個人の属する国又は地域が独立国であると、信託統治地域であると、非自治地域であると、又は他のなんらかの主権制限の下にあるとを問わず、その国又は地域の政治上、管轄上又は国際上の地位に基づくいかなる差別もしてはならないだ。
295386	切手のコレクションはもてないけど、日本の葉書きのコレクションをもっている。それを口実として、彼女を私の家に誘うことができると思う。
295400	殺しではならない。
295428	ありを得ねぇー。
295492	元気女の子が生まれましたよ。
295494	元気な女の子が生まれたよ。
295506	「私は同じほうへ行くからタクシーを呼んで一緒に乗らない？」言うようなことを言った。
295529	僕は車でいます。
295569	家の入り口が開いていた。
295694	体使う人はマイナートランキライザーという物質が定期的に体内に放出されるので 朗らかで不安がなさそう人が多いのだそうです。
295705	日本で働けるということは大変朗報でした。
295790	彼は午前８時に起きた。
295805	彼は私に嘘をつきた。もう彼を信頼できません。
295857	先日しぶとい風邪を引き、 一週間以上悩まされた。
295949	この文はTatoebaによりを無作為に表示されています。
295961	男の人はパンを食べた。
295980	我々の女の友達は先週小さな町へ旅行した。
296022	彼女の小説は日本語に翻訳された。
296044	彼は自分のおもちゃを投げた。
296050	難民たちの愁いに沈んだ顔にもかすかな笑みが浮かんでいた。
296206	在職中は格別のご高配を賜り心から厚くなお礼申し上げます。
296212	なにとぞ今後とも一層のご指導ご支援を賜りようお願い申し上げます。
